"","X","answer_id","token","lemma","POS","is_will_construction","is_goingTo_construction"
"618",122562,1222,"will"," will"," MD",1,0
"619",122816,1223,"will"," will"," MD",1,0
"620",123409,1224,"will"," will"," MD",1,0
"621",123421,1224,"will"," will"," MD",1,0
"622",123452,1224,"going"," go"," VBG",0,1
"623",123461,1224,"will"," will"," MD",1,0
"624",123527,1224,"will"," will"," MD",1,0
"625",123879,1227,"wo"," will"," MD",1,0
"626",124232,1229,"""ll"""," will"," MD",1,0
"627",124304,1229,"will"," will"," MD",1,0
"628",124851,1232,"will"," will"," MD",1,0
"629",125338,1240,"will"," will"," MD",1,0
"630",125400,1240,"will"," will"," MD",1,0
"631",125694,1242,"will"," will"," MD",1,0
"632",125756,1242,"will"," will"," MD",1,0
"633",126397,1246,"will"," will"," MD",1,0
"634",126674,1248,"will"," will"," MD",1,0
"635",126859,1249,"will"," will"," MD",1,0
"636",126876,1249,"will"," will"," MD",1,0
"637",126925,1249,"will"," will"," MD",1,0
"638",127195,1251,"""ll"""," will"," MD",1,0
"639",127317,1252,"wo"," will"," MD",1,0
"640",127360,1252,"will"," will"," MD",1,0
"641",127404,1253,"will"," will"," MD",1,0
"642",128293,1257,"will"," will"," MD",1,0
"643",128529,1257,"will"," will"," MD",1,0
"644",128637,1258,"will"," will"," MD",1,0
"645",128746,1259,"will"," will"," MD",1,0
"646",129118,1260,"will"," will"," MD",1,0
"647",129372,1260,"will"," will"," MD",1,0
"648",129390,1261,"""ll"""," will"," MD",1,0
"649",129512,1261,"will"," will"," MD",1,0
"650",130394,1266,"will"," will"," MD",1,0
"651",130410,1266,"will"," will"," MD",1,0
"652",130545,1267,"""ll"""," will"," MD",1,0
"653",130608,1267,"""ll"""," will"," MD",1,0
"654",130932,1269,"will"," will"," MD",1,0
"655",131267,1271,"will"," will"," MD",1,0
"656",131348,1272,"going"," go"," VBG",0,1
"657",131668,1273,"will"," will"," MD",1,0
"658",131849,1275,"will"," will"," MD",1,0
"659",132678,1277,"will"," will"," MD",1,0
"660",132798,1277,"will"," will"," MD",1,0
"661",132934,1277,"will"," will"," MD",1,0
"662",133693,1279,"will"," will"," MD",1,0
"663",133928,1282,"going"," go"," VBG",0,1
"664",134774,1285,"will"," will"," MD",1,0
"665",135873,1289,"will"," will"," MD",1,0
"666",135945,1289,"will"," will"," MD",1,0
"667",136055,1289,"will"," will"," MD",1,0
"668",136076,1289,"""ll"""," will"," MD",1,0
"669",136192,1290,"will"," will"," MD",1,0
"670",136222,1290,"will"," will"," MD",1,0
"671",136381,1291,"will"," will"," MD",1,0
"672",136455,1292,"will"," will"," MD",1,0
"673",136549,1292,"will"," will"," MD",1,0
"674",136559,1292,"will"," will"," MD",1,0
"675",136732,1293,"will"," will"," MD",1,0
"676",136826,1293,"will"," will"," MD",1,0
"677",136836,1293,"will"," will"," MD",1,0
"678",137270,1295,"going"," go"," VBG",0,1
"679",137354,1295,"will"," will"," MD",1,0
"680",137367,1295,"will"," will"," MD",1,0
"681",137568,1296,"will"," will"," MD",1,0
"682",137701,1296,"going"," go"," VBG",0,1
"683",137768,1297,"wo"," will"," MD",1,0
"684",137782,1297,"wo"," will"," MD",1,0
"685",137840,1297,"will"," will"," MD",1,0
"686",138091,1298,"will"," will"," MD",1,0
"687",138141,1298,"""ll"""," will"," MD",1,0
"688",138294,1298,"will"," will"," MD",1,0
"689",138572,1299,"will"," will"," MD",1,0
"690",139208,1300,"will"," will"," MD",1,0
"691",139264,1300,"will"," will"," MD",1,0
"692",139274,1300,"going"," go"," VBG",0,1
"693",139290,1300,"will"," will"," MD",1,0
"694",139497,1300,"going"," go"," VBG",0,1
"695",139535,1300,"will"," will"," MD",1,0
"696",139564,1300,"going"," go"," VBG",0,1
"697",140259,1304,"will"," will"," MD",1,0
"698",141664,1312,"will"," will"," MD",1,0
"699",142729,1317,"will"," will"," MD",1,0
"700",142751,1317,"will"," will"," MD",1,0
"701",142792,1317,"will"," will"," MD",1,0
"702",142812,1317,"will"," will"," MD",1,0
"703",142932,1317,"will"," will"," MD",1,0
"704",142946,1317,"will"," will"," MD",1,0
"705",142972,1317,"will"," will"," MD",1,0
"706",142987,1317,"will"," will"," MD",1,0
"707",143190,1319,"will"," will"," MD",1,0
"708",143496,1321,"will"," will"," MD",1,0
"709",143570,1323,"going"," go"," VBG",0,1
"710",143775,1324,"will"," will"," MD",1,0
"711",143924,1324,"will"," will"," MD",1,0
"712",144137,1325,"will"," will"," MD",1,0
"713",144286,1325,"will"," will"," MD",1,0
"714",144449,1328,"will"," will"," MD",1,0
"715",145312,1341,"will"," will"," MD",1,0
"716",145335,1341,"will"," will"," MD",1,0
"717",145426,1341,"will"," will"," MD",1,0
"718",145795,1343,"will"," will"," MD",1,0
"719",146061,1345,"will"," will"," MD",1,0
"720",146075,1346,"will"," will"," MD",1,0
"721",146113,1346,"going"," go"," VBG",0,1
"722",146207,1346,"will"," will"," MD",1,0
"723",146212,1346,"will"," will"," MD",1,0
"724",147350,1353,"will"," will"," MD",1,0
"725",147367,1354,"going"," go"," VBG",0,1
"726",147862,1356,"will"," will"," MD",1,0
"727",148886,1361,"will"," will"," MD",1,0
"728",149148,1361,"will"," will"," MD",1,0
"729",149423,1364,"going"," go"," VBG",0,1
"730",149508,1364,"will"," will"," MD",1,0
"731",149562,1365,"going"," go"," VBG",0,1
"732",149622,1365,"going"," go"," VBG",0,1
"733",150022,1365,"will"," will"," MD",1,0
"734",150151,1365,"going"," go"," VBG",0,1
"735",150352,1365,"will"," will"," MD",1,0
"736",150410,1365,"will"," will"," MD",1,0
"737",150476,1365,"going"," go"," VBG",0,1
"738",150493,1365,"will"," will"," MD",1,0
"739",150541,1366,"will"," will"," MD",1,0
"740",150787,1366,"going"," go"," VBG",0,1
"741",152779,1380,"will"," will"," MD",1,0
"742",152811,1380,"will"," will"," MD",1,0
"743",152920,1380,"will"," will"," MD",1,0
"744",152994,1380,"will"," will"," MD",1,0
"745",153870,1382,"will"," will"," MD",1,0
"746",153913,1382,"will"," will"," MD",1,0
"747",153921,1382,"will"," will"," MD",1,0
"748",154536,1386,"will"," will"," MD",1,0
"749",155012,1387,"will"," will"," MD",1,0
"750",155264,1388,"will"," will"," MD",1,0
"751",155542,1388,"will"," will"," MD",1,0
"752",155612,1389,"will"," will"," MD",1,0
"753",156217,1392,"will"," will"," MD",1,0
"754",156684,1393,"will"," will"," MD",1,0
"755",156754,1393,"will"," will"," MD",1,0
"756",156766,1393,"will"," will"," MD",1,0
"757",156799,1393,"will"," will"," MD",1,0
"758",156834,1393,"will"," will"," MD",1,0
"759",156848,1393,"will"," will"," MD",1,0
"760",156878,1393,"will"," will"," MD",1,0
"761",156891,1393,"will"," will"," MD",1,0
"762",156936,1393,"will"," will"," MD",1,0
"763",156965,1393,"will"," will"," MD",1,0
"764",156976,1393,"will"," will"," MD",1,0
"765",156988,1393,"will"," will"," MD",1,0
"766",156993,1393,"will"," will"," MD",1,0
"767",157022,1393,"will"," will"," MD",1,0
"768",157050,1393,"will"," will"," MD",1,0
"769",157066,1393,"will"," will"," MD",1,0
"770",157085,1393,"will"," will"," MD",1,0
"771",157097,1393,"will"," will"," MD",1,0
"772",157119,1393,"will"," will"," MD",1,0
"773",157126,1393,"will"," will"," MD",1,0
"774",157136,1393,"will"," will"," MD",1,0
"775",157141,1393,"will"," will"," MD",1,0
"776",157186,1393,"will"," will"," MD",1,0
"777",157197,1393,"will"," will"," MD",1,0
"778",157205,1393,"will"," will"," MD",1,0
"779",157212,1393,"will"," will"," MD",1,0
"780",157227,1393,"will"," will"," MD",1,0
"781",157245,1393,"will"," will"," MD",1,0
"782",157258,1393,"will"," will"," MD",1,0
"783",157290,1393,"going"," go"," VBG",0,1
"784",157304,1393,"going"," go"," VBG",0,1
"785",157311,1393,"will"," will"," MD",1,0
"786",157323,1393,"will"," will"," MD",1,0
"787",157334,1393,"will"," will"," MD",1,0
"788",157800,1395,"""ll"""," will"," MD",1,0
"789",157814,1395,"will"," will"," MD",1,0
"790",158044,1396,"will"," will"," MD",1,0
"791",158144,1396,"will"," will"," MD",1,0
"792",158219,1396,"will"," will"," MD",1,0
"793",158321,1396,"will"," will"," MD",1,0
"794",158588,1396,"will"," will"," MD",1,0
"795",159103,1399,"will"," will"," MD",1,0
"796",159255,1399,"will"," will"," MD",1,0
"797",159337,1399,"""ll"""," will"," MD",1,0
"798",159359,1399,"""ll"""," will"," MD",1,0
"799",160028,1401,"will"," will"," MD",1,0
"800",160038,1401,"will"," will"," MD",1,0
"801",160568,1402,"will"," will"," MD",1,0
"802",160652,1402,"will"," will"," MD",1,0
"803",160658,1402,"will"," will"," MD",1,0
"804",160692,1402,"will"," will"," MD",1,0
"805",160699,1402,"will"," will"," MD",1,0
"806",160778,1402,"will"," will"," MD",1,0
"807",161383,1403,"will"," will"," MD",1,0
"808",161408,1403,"will"," will"," MD",1,0
"809",161673,1404,"will"," will"," MD",1,0
"810",161821,1404,"""ll"""," will"," MD",1,0
"811",162931,1410,"will"," will"," MD",1,0
"812",163078,1410,"will"," will"," MD",1,0
"813",163106,1411,"""ll"""," will"," MD",1,0
"814",163228,1411,"will"," will"," MD",1,0
"815",163860,1414,"will"," will"," MD",1,0
"816",163898,1414,"will"," will"," MD",1,0
"817",164568,1419,"will"," will"," MD",1,0
"818",165170,1425,"will"," will"," MD",1,0
"819",166013,1429,"""ll"""," will"," MD",1,0
"820",166027,1429,"going"," go"," VBG",0,1
"821",167273,1436,"will"," will"," MD",1,0
"822",167421,1437,"will"," will"," MD",1,0
"823",167430,1437,"will"," will"," MD",1,0
"824",167448,1437,"will"," will"," MD",1,0
"825",167859,1439,"will"," will"," MD",1,0
"826",168786,1444,"will"," will"," MD",1,0
"827",168796,1444,"will"," will"," MD",1,0
"828",168828,1445,"going"," go"," VBG",0,1
"829",169011,1445,"will"," will"," MD",1,0
"830",169577,1447,"will"," will"," MD",1,0
"831",169870,1449,"will"," will"," MD",1,0
"832",169908,1449,"will"," will"," MD",1,0
"833",170053,1451,"going"," go"," VBG",0,1
"834",170440,1452,"will"," will"," MD",1,0
"835",170448,1452,"will"," will"," MD",1,0
"836",170508,1452,"will"," will"," MD",1,0
"837",171270,1454,"will"," will"," MD",1,0
"838",171275,1454,"will"," will"," MD",1,0
"839",171413,1454,"will"," will"," MD",1,0
"840",171428,1454,"will"," will"," MD",1,0
"841",171472,1454,"will"," will"," MD",1,0
"842",171588,1454,"will"," will"," MD",1,0
"843",171794,1454,"will"," will"," MD",1,0
"844",171861,1455,"will"," will"," MD",1,0
"845",171895,1455,"going"," go"," VBG",0,1
"846",172024,1456,"""ll"""," will"," MD",1,0
"847",172400,1461,"going"," go"," VBG",0,1
"848",172621,1462,"will"," will"," MD",1,0
"849",172648,1462,"will"," will"," MD",1,0
"850",172681,1463,"will"," will"," MD",1,0
"851",172903,1465,"going"," go"," VBG",0,1
"852",173244,1468,"will"," will"," MD",1,0
"853",177889,1492,"will"," will"," MD",1,0
"854",178858,1497,"will"," will"," MD",1,0
"855",179038,1497,"going"," go"," VBG",0,1
"856",179133,1498,"going"," go"," VBG",0,1
"857",179230,1499,"going"," go"," VBG",0,1
"858",179283,1500,"will"," will"," MD",1,0
"859",179546,1504,"will"," will"," MD",1,0
"860",180751,1511,"will"," will"," MD",1,0
"861",181566,1522,"will"," will"," MD",1,0
"862",181588,1523,"will"," will"," MD",1,0
"863",181658,1526,"will"," will"," MD",1,0
"864",182139,1532,"will"," will"," MD",1,0
"865",182302,1535,"will"," will"," MD",1,0
"866",183085,1538,"will"," will"," MD",1,0
"867",183102,1538,"will"," will"," MD",1,0
"868",183299,1539,"will"," will"," MD",1,0
"869",185174,1548,"will"," will"," MD",1,0
"870",185188,1548,"will"," will"," MD",1,0
"871",185378,1550,"will"," will"," MD",1,0
"872",185388,1550,"will"," will"," MD",1,0
"873",185400,1550,"will"," will"," MD",1,0
"874",185430,1550,"will"," will"," MD",1,0
"875",185476,1550,"will"," will"," MD",1,0
"876",185821,1550,"will"," will"," MD",1,0
"877",185853,1550,"will"," will"," MD",1,0
"878",186180,1551,"will"," will"," MD",1,0
"879",186351,1551,"will"," will"," MD",1,0
"880",186439,1551,"will"," will"," MD",1,0
"881",187697,1558,"will"," will"," MD",1,0
"882",188042,1558,"will"," will"," MD",1,0
"883",188499,1559,"will"," will"," MD",1,0
"884",188510,1559,"will"," will"," MD",1,0
"885",188538,1559,"will"," will"," MD",1,0
"886",188555,1559,"will"," will"," MD",1,0
"887",188578,1559,"will"," will"," MD",1,0
"888",189112,1560,"will"," will"," MD",1,0
"889",189222,1560,"will"," will"," MD",1,0
"890",190208,1573,"will"," will"," MD",1,0
"891",190334,1573,"will"," will"," MD",1,0
"892",190427,1574,"will"," will"," MD",1,0
"893",190553,1574,"will"," will"," MD",1,0
"894",192358,1582,"will"," will"," MD",1,0
"895",192684,1583,"will"," will"," MD",1,0
"896",192869,1585,"will"," will"," MD",1,0
"897",192881,1585,"will"," will"," MD",1,0
"898",192917,1585,"will"," will"," MD",1,0
"899",192941,1585,"will"," will"," MD",1,0
"900",192978,1585,"will"," will"," MD",1,0
"901",193001,1585,"will"," will"," MD",1,0
"902",193041,1585,"will"," will"," MD",1,0
"903",193506,1587,"will"," will"," MD",1,0
"904",193605,1588,"will"," will"," MD",1,0
"905",193655,1588,"will"," will"," MD",1,0
"906",193676,1588,"will"," will"," MD",1,0
"907",193700,1588,"will"," will"," MD",1,0
"908",193715,1588,"will"," will"," MD",1,0
"909",193742,1588,"will"," will"," MD",1,0
"910",193751,1588,"will"," will"," MD",1,0
"911",194563,1594,"will"," will"," MD",1,0
"912",194931,1596,"will"," will"," MD",1,0
"913",195682,1601,"going"," go"," VBG",0,1
"914",195869,1602,"will"," will"," MD",1,0
"915",196907,1609,"will"," will"," MD",1,0
"916",197178,1612,"will"," will"," MD",1,0
"917",197582,1614,"will"," will"," MD",1,0
"918",197598,1614,"will"," will"," MD",1,0
"919",197612,1614,"will"," will"," MD",1,0
"920",197625,1614,"will"," will"," MD",1,0
"921",197634,1614,"""ll"""," will"," MD",1,0
"922",197645,1614,"going"," go"," VBG",0,1
"923",197657,1614,"will"," will"," MD",1,0
"924",199153,1623,"will"," will"," MD",1,0
"925",199247,1624,"will"," will"," MD",1,0
"926",199291,1625,"will"," will"," MD",1,0
"927",199306,1625,"""ll"""," will"," MD",1,0
"928",199319,1625,"will"," will"," MD",1,0
"929",199353,1625,"will"," will"," MD",1,0
"930",199379,1625,"will"," will"," MD",1,0
"931",199395,1625,"will"," will"," MD",1,0
"932",199406,1625,"will"," will"," MD",1,0
"933",199422,1625,"will"," will"," MD",1,0
"934",199440,1625,"""ll"""," will"," MD",1,0
"935",199451,1626,"will"," will"," MD",1,0
"936",199473,1626,"will"," will"," MD",1,0
"937",199489,1626,"will"," will"," MD",1,0
"938",199502,1626,"will"," will"," MD",1,0
"939",199518,1626,"will"," will"," MD",1,0
"940",199889,1628,"going"," go"," VBG",0,1
"941",199976,1628,"going"," go"," VBG",0,1
"942",200036,1628,"going"," go"," VBG",0,1
"943",200624,1631,"will"," will"," MD",1,0
"944",200669,1631,"will"," will"," MD",1,0
"945",201128,1637,"will"," will"," MD",1,0
"946",201134,1638,"will"," will"," MD",1,0
"947",201147,1638,"will"," will"," MD",1,0
"948",201412,1639,"will"," will"," MD",1,0
"949",202315,1664,"will"," will"," MD",1,0
"950",202320,1664,"will"," will"," MD",1,0
"951",202456,1664,"will"," will"," MD",1,0
"952",202479,1664,"will"," will"," MD",1,0
"953",202525,1664,"will"," will"," MD",1,0
"954",202664,1664,"will"," will"," MD",1,0
"955",202870,1664,"will"," will"," MD",1,0
"956",203255,1666,"will"," will"," MD",1,0
"957",203272,1666,"will"," will"," MD",1,0
"958",203285,1666,"will"," will"," MD",1,0
"959",203298,1666,"will"," will"," MD",1,0
"960",203312,1666,"will"," will"," MD",1,0
"961",203374,1668,"will"," will"," MD",1,0
"962",203391,1668,"will"," will"," MD",1,0
"963",203404,1668,"will"," will"," MD",1,0
"964",203417,1668,"will"," will"," MD",1,0
"965",203431,1668,"will"," will"," MD",1,0
"966",203464,1668,"will"," will"," MD",1,0
"967",204163,1679,"will"," will"," MD",1,0
"968",204174,1679,"will"," will"," MD",1,0
"969",204180,1679,"will"," will"," MD",1,0
"970",204197,1679,"will"," will"," MD",1,0
"971",204410,1680,"will"," will"," MD",1,0
"972",204437,1680,"""ll"""," will"," MD",1,0
"973",204455,1680,"""ll"""," will"," MD",1,0
"974",204472,1680,"""ll"""," will"," MD",1,0
"975",204505,1680,"will"," will"," MD",1,0
"976",205405,1688,"""ll"""," will"," MD",1,0
"977",205417,1688,"""ll"""," will"," MD",1,0
"978",205423,1688,"will"," will"," MD",1,0
"979",205442,1688,"""ll"""," will"," MD",1,0
"980",205452,1688,"will"," will"," MD",1,0
"981",205471,1688,"""ll"""," will"," MD",1,0
"982",205811,1691,"will"," will"," MD",1,0
"983",205826,1691,"will"," will"," MD",1,0
"984",205844,1691,"going"," go"," VBG",0,1
"985",205857,1691,"will"," will"," MD",1,0
"986",205872,1691,"wo"," will"," MD",1,0
"987",205889,1691,"will"," will"," MD",1,0
"988",205912,1691,"will"," will"," MD",1,0
"989",205934,1691,"will"," will"," MD",1,0
"990",205959,1691,"wo"," will"," MD",1,0
"991",206360,1693,"will"," will"," MD",1,0
"992",206371,1693,"will"," will"," MD",1,0
"993",206396,1693,"will"," will"," MD",1,0
"994",206408,1694,"will"," will"," MD",1,0
"995",206432,1694,"will"," will"," MD",1,0
"996",206450,1694,"will"," will"," MD",1,0
"997",206466,1694,"will"," will"," MD",1,0
"998",206486,1694,"will"," will"," MD",1,0
"999",207596,1705,"""ll"""," will"," MD",1,0
"1000",207607,1705,"will"," will"," MD",1,0
"1001",207618,1705,"will"," will"," MD",1,0
"1002",207636,1705,"will"," will"," MD",1,0
"1003",207649,1705,"""ll"""," will"," MD",1,0
"1004",207663,1706,"will"," will"," MD",1,0
"1005",207680,1706,"will"," will"," MD",1,0
"1006",207689,1706,"will"," will"," MD",1,0
"1007",207710,1706,"will"," will"," MD",1,0
"1008",207727,1706,"will"," will"," MD",1,0
"1009",207735,1706,"will"," will"," MD",1,0
"1010",210969,1714,"will"," will"," MD",1,0
"1011",211375,1715,"will"," will"," MD",1,0
"1012",211390,1715,"going"," go"," VBG",0,1
"1013",211821,1715,"going"," go"," VBG",0,1
"1014",211905,1715,"going"," go"," VBG",0,1
"1015",212023,1715,"will"," will"," MD",1,0
"1016",212083,1716,"will"," will"," MD",1,0
"1017",212462,1716,"will"," will"," MD",1,0
"1018",212487,1716,"will"," will"," MD",1,0
"1019",212514,1716,"will"," will"," MD",1,0
"1020",212570,1717,"will"," will"," MD",1,0
"1021",212950,1717,"will"," will"," MD",1,0
"1022",212975,1717,"will"," will"," MD",1,0
"1023",213002,1717,"will"," will"," MD",1,0
"1024",213550,1718,"will"," will"," MD",1,0
"1025",213923,1724,"will"," will"," MD",1,0
"1026",213956,1724,"will"," will"," MD",1,0
"1027",213967,1724,"""ll"""," will"," MD",1,0
"1028",213998,1724,"""ll"""," will"," MD",1,0
"1029",214011,1724,"will"," will"," MD",1,0
"1030",214295,1727,"will"," will"," MD",1,0
"1031",214622,1727,"will"," will"," MD",1,0
"1032",214652,1727,"will"," will"," MD",1,0
"1033",214747,1728,"will"," will"," MD",1,0
"1034",214761,1728,"will"," will"," MD",1,0
"1035",214768,1728,"will"," will"," MD",1,0
"1036",214783,1728,"will"," will"," MD",1,0
"1037",214806,1728,"wo"," will"," MD",1,0
"1038",215073,1730,"will"," will"," MD",1,0
"1039",215139,1730,"will"," will"," MD",1,0
"1040",215512,1730,"will"," will"," MD",1,0
"1041",215810,1731,"will"," will"," MD",1,0
"1042",217021,1733,"will"," will"," MD",1,0
"1043",217037,1733,"will"," will"," MD",1,0
"1044",217083,1733,"will"," will"," MD",1,0
"1045",217091,1733,"will"," will"," MD",1,0
"1046",217136,1733,"will"," will"," MD",1,0
"1047",217406,1734,"will"," will"," MD",1,0
"1048",217724,1736,"will"," will"," MD",1,0
"1049",217744,1736,"will"," will"," MD",1,0
"1050",217763,1736,"will"," will"," MD",1,0
"1051",217869,1736,"will"," will"," MD",1,0
"1052",217885,1736,"will"," will"," MD",1,0
"1053",217920,1736,"will"," will"," MD",1,0
"1054",218105,1741,"will"," will"," MD",1,0
"1055",218216,1741,"will"," will"," MD",1,0
"1056",218227,1741,"will"," will"," MD",1,0
"1057",218298,1741,"will"," will"," MD",1,0
"1058",218356,1741,"will"," will"," MD",1,0
"1059",218784,1743,"will"," will"," MD",1,0
"1060",219438,1744,"will"," will"," MD",1,0
"1061",219646,1746,"will"," will"," MD",1,0
"1062",219810,1746,"will"," will"," MD",1,0
"1063",219829,1746,"will"," will"," MD",1,0
"1064",219913,1746,"will"," will"," MD",1,0
"1065",219945,1746,"will"," will"," MD",1,0
"1066",219986,1746,"will"," will"," MD",1,0
"1067",220002,1746,"going"," go"," VBG",0,1
